interval,trigger_observed,predictor_pressure_change,predictor_flow_change_kg_s,shadow_correction_evaluated,proposed_authority,reason,rollback_required,corrected_candidate_committed,untargeted_branch_disagreement,branch_overrides,previous_phase_holds,hysteresis_releases,shadow_iterations,shadow_converged,shadow_line_search_exhausted,shadow_pressure_residual,shadow_flow_residual_kg_s,shadow_mass_closure_kg_s,shadow_energy_ownership_w
989,False,0.00027998193293218946,0.072678953328818352,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
990,False,0.00027955951970541686,0.07255950058305416,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
991,False,0.00027913916806758087,0.072440536540625544,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
992,False,0.00027872084846033366,0.072322046486476665,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
993,False,0.00027830457830935656,0.072204038855147701,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
994,False,0.00027789037032421133,0.072086521298729167,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
995,False,0.00027747819388305648,0.071969479015706384,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
996,False,0.00027706806564516096,0.071852920433116196,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
997,False,0.00027665997762720359,0.071736842010693636,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
998,False,0.00027625392380274997,0.071621241087484577,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
999,False,0.00027584989941131614,0.071506115114402746,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1000,False,0.00027544794013053582,0.071391483417983181,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1001,False,0.00027504797306894486,0.07127730913890673,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1002,False,0.00027465006291757136,0.07116362456480374,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1003,False,0.00027425417800291095,0.071050415125910149,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1004,False,0.00027386029464642234,0.070937667979876551,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1005,False,0.0002734684741930915,0.070825414795478991,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1006,False,0.00027307864326659608,0.07071361925494557,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1007,False,0.0002726908659482284,0.070602313597646571,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1008,False,0.00027230509036814816,0.070491472616652118,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1009,False,0.00027192131764971399,0.070381095549350903,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1010,False,0.00027153958806068213,0.070271203693607731,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1011,False,0.00027115985186256181,0.070161772340100015,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1012,False,0.00027078215161369557,0.070052823234163952,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1013,False,0.0002704064389720557,0.069944332041757207,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1014,False,0.00027003275756096596,0.069836320842853183,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1015,False,0.00026966107996965425,0.069728776531405856,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1016,False,0.00026929140581552225,0.069621698653236308,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1017,False,0.00026892373408788354,0.069515086556521055,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1018,False,0.00026855806471135667,0.069408940201526548,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1019,False,0.00026819437723407235,0.06930324857631831,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1020,False,0.00026783273546107775,0.069198045048494805,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1021,False,0.00026747306848249361,0.069093294767981206,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1022,False,0.00026711540233643197,0.068989009659105704,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1023,False,0.00026675971695212916,0.068885179266885643,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1024,False,0.00026640605637885412,0.068781826442204874,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1025,False,0.00026605437466543133,0.068678928511587856,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1026,False,0.0002657046968084675,0.068576497756168919,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1027,False,0.00026535700161432123,0.068474523342160865,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1028,False,0.00026501131319337022,0.068373017775400058,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1029,False,0.00026466759007438536,0.068271959463118037,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1030,False,0.00026432586079205546,0.068171362175746708,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1031,False,0.0002639861462212665,0.068071237631329495,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1032,False,0.00026364838372564296,0.067971553802181006,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1033,False,0.00026331262486698642,0.067872335715492227,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1034,False,0.00026297882949383129,0.067773563246930735,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1035,False,0.00026264704642694971,0.067675260938017345,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1036,False,0.00026231723354879535,0.06757740824849634,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1037,False,0.00026198939902713877,0.067480008163727234,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1038,False,0.00026166354906887016,0.067383063696979661,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1039,False,0.0002613396881983281,0.067286577379150003,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1040,False,0.00026101778110404191,0.06719053039262235,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1041,False,0.0002606978798407351,0.067094948965007006,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1042,False,0.0002603799449994141,0.066999813394090779,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1043,False,0.00026006398691119425,0.06690512812730276,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1044,False,0.00025974999367584905,0.066810886328596553,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1045,False,0.00025943799575495891,0.066717103504913666,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1046,False,0.00025912795764961689,0.066623761443509011,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1047,False,0.00025881991172510381,0.066530876232093306,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1048,False,0.00025851382388367063,0.066438430017740302,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1049,False,0.00025820970795127092,0.066346428818178538,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1050,False,0.00025790757470564097,0.066254878020799879,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1051,False,0.00025760741278760621,0.066163771556432494,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1052,False,0.00025730921446722073,0.066073104726854126,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1053,False,0.00025701301300730736,0.06598289435356719,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1054,False,0.00025671875591035223,0.065893113081756383,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1055,False,0.00025642646280278381,0.065803768985176703,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1056,False,0.00025613616812923988,0.065714879779193325,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1057,False,0.00025584782045366645,0.065626419013085524,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1058,False,0.00025556145944201732,0.065538405745428463,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1059,False,0.00025527705698658628,0.065450825146854186,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1060,False,0.00025499463148061463,0.065363685706529395,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1061,False,0.00025471417798461464,0.065276984431022811,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1062,False,0.00025443569281894914,0.065190718605947495,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1063,False,0.00025415917438268256,0.065104886426638586,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1064,False,0.00025388462192948015,0.065019486307221541,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1065,False,0.00025361205473331609,0.064934527606737902,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1066,False,0.00025334142979262328,0.064849987170475742,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1067,False,0.00025307279343514633,0.064765887142527845,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1068,False,0.00025280614173034388,0.064682226009892929,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1069,False,0.00025254143411290286,0.064598981350968643,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1070,False,0.00025227869907415792,0.064516165713939699,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1071,False,0.00020121670480623911,0.095204713242026173,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1072,False,0.00016895067671652235,0.12658146654547409,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1073,False,0.00016148007367065462,0.13639146688666415,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1074,False,0.00018488745194278667,0.13756383924874171,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1075,False,0.00019892197768151394,0.13470523959000502,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1076,False,0.00020746850632435924,0.12995760225084041,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1077,False,0.00021270475030283814,0.12443235931084473,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1078,False,0.00021593042326903712,0.11873356317732942,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1079,False,0.0002179502722385703,0.11319349133162859,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1080,False,0.00021926946762838918,0.10798882597430293,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1081,False,0.00022020651690028299,0.10320513694671263,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1082,False,0.00022096168996583288,0.09887435245599363,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1083,False,0.00022165895571193864,0.09499673399028552,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1084,False,0.00022237007394567459,0.091552846794684228,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1085,False,0.00022313639030338409,0.088514376555565377,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1086,False,0.00022397787335104769,0.085847929340559403,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1087,False,0.00022490114587776945,0.083518527985518176,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1088,False,0.00022590325898238931,0.08149089033315704,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1089,False,0.00022697969869942355,0.07973317505468458,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1090,False,0.00022812073228654117,0.078214303455411027,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1091,False,0.00022931634194191654,0.076906263954185761,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1092,False,0.0002305571094964022,0.075784142964209877,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1093,False,0.00023183387266326077,0.074825547748048393,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1094,False,0.00023313662452410414,0.074009708098969895,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1095,False,0.0002344590261810501,0.073319717399272122,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1096,False,0.00023579364713083111,0.072739605990989276,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1097,False,0.00023713441659037793,0.072255556923721542,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1098,False,0.00023847631944747287,0.071855542522143878,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1099,False,0.00023981500711010861,0.071528957948373773,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1100,False,0.00024114782923956456,0.07126705358638219,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1101,False,0.00024247197803400536,0.071061777045770214,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1102,False,0.00024378457768020061,0.070905755737385334,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1103,False,0.00024508397316782676,0.070792935564384152,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1104,False,0.00024637006362342347,0.070718654143036019,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1105,False,0.00024764075444469387,0.07067760508465426,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1106,False,0.0002488957077851236,0.070665916075256519,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1107,False,0.00025013527324121456,0.070680452364911162,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1108,False,0.00025135864396939769,0.070717760608772551,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1109,False,0.0002525661727440392,0.070775340650357066,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1110,False,0.00025375754730036336,0.07085058126841659,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1111,False,0.00025493399854596032,0.070941963364418825,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1112,False,0.00025609545071996349,0.071047429201144041,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1113,False,0.00025724162570433206,0.071165016308384565,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1114,False,0.00025837382100687728,0.071293810455756557,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1115,False,0.00025949249625404757,0.071432556948025194,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1116,False,0.00026059789297144624,0.071580021150339235,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1117,False,0.00026169044676206628,0.071735204108279049,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1118,False,0.00026277113943175631,0.071897514260172102,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1119,False,0.00026384037163947483,0.072066125769538303,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1120,False,0.0002648980529086086,0.072240038879272106,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1121,False,0.00026594536726855375,0.072450566166025965,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1122,False,0.00026698267449681704,0.072847624763426211,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1123,False,0.00026801052249795094,0.073232542588812066,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1124,False,0.00026902963456028594,0.073605916880239874,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1125,False,0.00027003930456478167,0.073969465066795692,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1126,False,0.0002710416393844689,0.074322772475795773,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1127,False,0.00027203555830481504,0.074667456577742541,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1128,False,0.00027302222474804514,0.0750039748047584,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1129,False,0.00027400206308968985,0.075332561257823727,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1130,False,0.00027497498505499394,0.075654033978764801,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1131,False,0.00027594143678889897,0.075969121448622445,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1132,False,0.00027690215060571739,0.076277702707898243,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1133,False,0.00027785708196356409,0.076580671652436649,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1134,False,0.00027880633394716483,0.076878235539652451,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1135,False,0.00027975063512230197,0.077170792010974765,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1136,False,0.00028068979471496932,0.077458699412034093,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1137,False,0.00028162409197016045,0.077742288808622106,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1138,False,0.00028255423057175984,0.078021667266568784,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1139,False,0.00028347977401859374,0.078297523675360026,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1140,False,0.00028440155287258288,0.07856949957664483,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1141,False,0.00028531938301755129,0.078838272361963391,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1142,False,0.00028623356997289765,0.079103659945701565,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1143,False,0.00028714383824352609,0.07936648907673316,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1144,False,0.00028805098121538101,0.079626314897780048,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1145,False,0.00028895476696172662,0.079883547006829758,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1146,False,0.00028985523352615441,0.080138351270875319,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1147,False,0.00029075263866304511,0.080391072556096788,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1148,False,0.00029164764570500419,0.080641433392997897,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1149,False,0.00029253973440256011,0.080889597121313273,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1150,False,0.00029342901884936705,0.081135906833310401,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1151,False,0.00029431546756234308,0.081380657597492245,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1152,False,0.00029519983841445755,0.081623335349036097,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1153,False,0.00029608167243100943,0.081864478587078793,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1154,False,0.00029696080272367879,0.082104358051196868,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1155,False,0.00029783841094679317,0.082342242620143224,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1156,False,0.00029871310980148175,0.082579259015062689,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1157,False,0.00029958634304700081,0.082814434417912253,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1158,False,0.00030045693964120133,0.083048883580033817,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1159,False,0.00030132616691850867,0.0832818152690038,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1160,False,0.00030219345171954249,0.08351333765125446,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1161,False,0.00030305828769341389,0.083744323833570888,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1162,False,0.00030392159704435207,0.083973964112260546,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1163,False,0.00030478322565934065,0.084202547261782001,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1164,False,0.00030564288631571598,0.084430319262992271,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1165,False,0.00030650108108105359,0.084657106161500906,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1166,False,0.00030735770738213092,0.084882956371984619,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1167,False,0.00030821231411695915,0.085108110132637194,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1168,False,0.00030906579956421602,0.085332191506154231,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1169,False,0.00030991748792464485,0.085555657148859154,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1170,False,0.00031076772671340396,0.085778317280016836,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1171,False,0.00031161626906218705,0.086000401054093345,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1172,False,0.00031246382961556756,0.08622152280975115,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1173,False,0.00031330974965881387,0.086441938860275513,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1174,False,0.00031415400204628515,0.086662065411701406,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1175,False,0.00031499733751362292,0.086881088082805036,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1176,False,0.00031583890400293954,0.087099680957692271,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1177,False,0.00031667926800822515,0.087317637609203302,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1178,False,0.00031751820188018654,0.08753517234328001,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1179,False,0.00031835624912977464,0.087751691841162938,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1180,False,0.00031919239480517471,0.087968251982545098,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1181,False,0.00032002781758458149,0.088183802031096548,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1182,False,0.00032086185734256877,0.088399010607872697,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1183,False,0.00032169470654515959,0.088613471235248653,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1184,False,0.00032252613772367985,0.088827620243250749,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1185,False,0.00032335635183433208,0.089041241405482197,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
